date,firm,n,sd,source,FIPDLFI,IdV,LN,UdC,LADESTRA,PD,M5S,FdI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI
2017-03-12,Euromedia,NA,NA,NA,14,,13.7,,,25.5,26.4,5.6,,3.5,2,3,,,,
2017-03-12,EMG,NA,NA,NA,12.2,,12.9,,,27.1,30,4.9,,1.4,2.6,4.2,,,,
2017-03-13,Lorien,NA,NA,NA,11.3,,13.9,,,27,29.5,4,,2.7,2.8,3.2,,,,
2017-03-15,SWG,NA,NA,NA,13,,12.4,,,28.1,26.9,4.9,,2.3,3.3,4.7,,,,
2017-03-15,Ixè,NA,NA,NA,12.4,,12.7,,,26.5,27.5,5.2,,2.9,2.6,4.2,,,,
2017-03-16,Ipsos,NA,NA,NA,12.7,,12.8,,,26.8,32.3,4.6,,2.7,2.8,3.3,,,,
2017-03-16,Index,NA,NA,NA,12.4,,12.9,,,25.4,30.2,5.2,,2.5,2.5,4.2,,,,
2017-03-17,ScenariPolitici,NA,NA,NA,13.5,,12,,,25.3,26.5,5.4,,1.1,2.8,4.6,,,,
2017-03-19,EMG,NA,NA,NA,12.4,,12.2,,,26.8,29.9,5,,1.6,2.9,4.3,,,,
2017-03-20,Piepoli,NA,NA,NA,11.5,,12.5,,,29,28.5,4.5,,2.5,3,3.5,,,,
2017-03-20,IPR,NA,NA,NA,12,,13,,,24,31,5,,3,4.5,5,,,,
2017-03-22,SWG,NA,NA,NA,12.2,,12,,,28.1,27.8,5.1,,2.2,3.5,5,,,,
2017-03-22,Ixè,NA,NA,NA,12.8,,12.2,,,26.4,27.9,4.9,,2.6,2.5,4.3,,,,
2017-03-22,Demopolis,NA,NA,NA,12,,12.8,,,26,30,5,,2.5,3.2,4.6,,,,
2017-03-23,Index,NA,NA,NA,12.7,,12.5,,,25.3,30.8,5,,2.5,2.6,4,,,,
2017-03-24,ScenariPolitici,NA,NA,NA,13,,11.5,,,25.7,27.4,5.2,,1.2,3.1,4.3,,,,
2017-03-25,Euromedia,NA,NA,NA,14,,13.8,,,25.9,26.7,5.3,,3.1,1.8,3.3,,,,
2017-03-26,EMG,NA,NA,NA,11.9,,11.9,,,26.9,30.3,4.9,,1.7,3.4,4,,,,
2017-03-27,Piepoli,NA,NA,NA,11.5,,12.5,,,29,29,4.5,,2.5,3,3.5,,,,
2017-03-28,IPR,NA,NA,NA,12,,12,,,24,31,5,,2.5,4,6,,,,
2017-03-29,SWG,NA,NA,NA,11.7,,12.3,,,27.8,28.3,5.2,,2.6,3.3,4.7,,,,
2017-03-29,Ixè,NA,NA,NA,12.8,,12.4,,,26.5,28.4,4.7,,2.4,3.1,4.6,,,,
2017-03-30,Index,NA,NA,NA,12.5,,12.3,,,25.4,31,5,,2.4,2.7,4.1,,,,
2017-03-31,ScenariPolitici,NA,NA,NA,13.2,,11.2,,,26.1,27.5,5,,1.3,3.3,4.3,,,,
2017-04-02,EMG,NA,NA,NA,12,,12.3,,,27,30.6,4.7,,1.7,3.1,3.6,,,,
2017-04-02,Demopolis,NA,NA,NA,12.3,,12.7,,,26.5,30.2,5,,2.5,3.1,4.5,,,,
2017-04-03,Lorien,NA,NA,NA,12.6,,14,,,27.4,29.2,3.4,,3.1,3.1,2.6,,,,
2017-04-03,Bidimedia,NA,NA,NA,11.7,,11.7,,,27,27.3,4,,2.8,3,5.5,,,,
2017-04-05,SWG,NA,NA,NA,12.3,,12.1,,,28.5,27.9,4.8,,2.5,3.4,4.2,,,,
2017-04-05,Ixè,NA,NA,NA,13.1,,12.6,,,26.4,28.5,4.5,,2.4,2.8,4.4,,,,
2017-04-06,Index,NA,NA,NA,12.6,,12.4,,,25.5,31.1,4.9,,2.5,2.7,3.9,,,,
2017-04-07,ScenariPolitici,NA,NA,NA,12.4,,11.3,,,26.8,27.3,5.2,,1.4,3.5,4,,,,
2017-04-07,Lorien,NA,NA,NA,12.6,,14,,,27.4,29.2,3.4,,3.1,3.1,2.6,,,,
2017-04-09,EMG,NA,NA,NA,12.4,,12.7,,,26.6,30.5,4.9,,1.7,2.9,3.7,,,,
2017-04-09,Demopolis,NA,NA,NA,12.5,,12.7,,,27,30.2,4.9,,2.4,3.2,4.3,,,,
2017-04-11,Tecnè,NA,NA,NA,13,,12.5,,,25,31.5,5,,1.5,2.5,4.5,,,,
2017-04-11,Euromedia,NA,NA,NA,14,,13.5,,,26.2,28,4.7,,2.8,1.5,3,,,,
2017-04-12,SWG,NA,NA,NA,11.9,,12.9,,,28.1,28,4.6,,2.8,3.5,3.9,,,,
2017-04-12,Ixè,NA,NA,NA,12.9,,12.7,,,26.6,28.7,4.6,,2.6,3,4.3,,,,
2017-04-12,Index,NA,NA,NA,12.8,,12.7,,,25.3,30.9,5,,2.5,2.7,3.9,,,,
2017-04-13,Ipsos,NA,NA,NA,13.1,,12.9,,,27.6,30.7,5.2,,2.4,3.4,2.6,,,,
2017-04-14,ScenariPolitici,NA,NA,NA,12.8,,11.5,,,27.4,27,5.3,,1.5,3.2,3.7,,,,
2017-04-16,EMG,NA,NA,NA,12.9,,12.3,,,26.8,30,4.8,,1.8,2.7,3.9,,,,
2017-04-18,IPR,NA,NA,NA,13,,13,,,24,32,4.5,,2,3.5,5,,,,
2017-04-19,SWG,NA,NA,NA,11.1,,13.2,,,28.8,27.5,4.5,,2.9,3.5,3.4,,,,
2017-04-19,Ixè,NA,NA,NA,12.8,,12.9,,,26.9,28.5,4.8,,2.5,3.1,4,,,,
2017-04-20,Index,NA,NA,NA,13,,12.4,,,25.5,30.6,5,,2.5,2.6,4,,,,
2017-04-21,ScenariPolitici,NA,NA,NA,13,,11.9,,,27.9,27.2,5.1,,1.3,3,3.4,,,,
2017-04-23,EMG,NA,NA,NA,13.2,,12.4,,,26.8,29.4,4.8,,1.9,3,4,,,,
2017-04-26,SWG,NA,NA,NA,11.5,,13.5,,,29.2,27.3,4.6,,2.6,3.2,3.7,,,,
2017-04-26,Lorien,NA,NA,NA,13.2,,14.8,,,26.8,29.5,3.7,,2.1,3,3.1,,,,
2017-04-26,Ixè,NA,NA,NA,12.6,,12.9,,,27.3,28.4,4.6,,2.4,3.1,3.7,,,,
2017-04-27,Index,NA,NA,NA,13.2,,12.4,,,25.6,30.2,4.9,,2.4,2.6,4,,,,
2017-04-27,Demopolis,NA,NA,NA,12.7,,12.8,,,27.2,30,4.9,,2.5,3,4.2,,,,
2017-04-27,Bidimedia,NA,NA,NA,11.9,,11.7,,,27.5,26.8,3.8,,3.1,3.1,5.1,,,,
2017-04-30,EMG,NA,NA,NA,12.7,,12.5,,,27.4,28.6,4.9,,2,3.2,4,,,,
2017-05-03,SWG,NA,NA,NA,12.3,,12.8,,,29.5,26.7,5.1,,2.4,3,4.2,,,,
2017-05-03,Ixè,NA,NA,NA,12.4,,12.8,,,27.9,28.2,4.5,,2.5,3.2,3.6,,,,
2017-05-03,Index,NA,NA,NA,13.1,,12.2,,,26.8,29.4,4.9,,2.3,2.5,3.8,,,,
2017-05-04,Ipsos,NA,NA,NA,13.1,,12.3,,,30.4,30.2,4.8,,2.1,3,2.4,,,,
2017-05-05,ScenariPolitici,NA,NA,NA,12.3,,11.9,,,28.2,26.8,4.7,,1.2,3.5,3.5,,,,
2017-05-06,EMG,NA,NA,NA,13,,12.4,,,28.5,29,4.6,,2,2.8,3.5,,,,
2017-05-08,Tecnè,NA,NA,NA,12.5,,12,,,27,32,4.5,,2.5,2.5,3.5,,,,
2017-05-08,Euromedia,NA,NA,NA,13.9,,13.5,,,27.4,29.3,4.8,,2.3,3,2.4,,,,
2017-05-10,SWG,NA,NA,NA,11.5,,13,,,30.5,27.5,5,,2.5,2.8,3.7,,,,
2017-05-10,Ixè,NA,NA,NA,12.8,,12.6,,,28.4,28.1,4.4,,2.4,3.1,3,,,,
2017-05-11,Index,NA,NA,NA,13.2,,12.2,,,27.1,29.5,4.8,,2.1,2.3,3.6,,,,
2017-05-11,Demos,NA,NA,NA,13.3,,12.9,,,28.5,27.5,4,,2.8,2,3.8,,,,
2017-05-13,EMG,NA,NA,NA,13.3,,12.9,,,28.1,29.6,4.3,,2,2.6,3.1,,,,
2017-05-17,SWG,NA,NA,NA,11.7,,13.6,,,29.7,27.6,4.5,,2.7,3.1,3.7,,,,
2017-05-17,Ixè,NA,NA,NA,12.9,,12.4,,,28.6,28.5,4.6,,2.4,2.8,2.8,,,,
2017-05-18,Index,NA,NA,NA,13.5,,12.5,,,26.8,29.3,4.8,,2.2,2.2,3.4,,,,
2017-05-19,ScenariPolitici,NA,NA,NA,12.5,,11.5,,,28.1,27.6,4.3,,1.5,3.5,3.3,,,,
2017-05-19,Lorien,NA,NA,NA,13.7,,14.3,,,28.2,29.2,3,,2.5,2.8,2.3,,,,
2017-05-20,EMG,NA,NA,NA,13.3,,12.7,,,27.7,30,4.5,,2.1,2.5,3,,,,
2017-05-22,Piepoli,NA,NA,NA,11.5,,12.5,,,29.5,28.5,4,,2.5,3,3,,,,
2017-05-22,Ipsos,NA,NA,NA,12.5,,12.7,,,30.9,29.8,5,,2.4,2.3,2.3,,,,
2017-05-24,SWG,NA,NA,NA,11.8,,14.5,,,29,26.7,4.9,,2.5,3.3,4,,,,
2017-05-24,Ixè,NA,NA,NA,13,,12.6,,,29.3,28,4.3,,2.4,2.6,2.7,,,,
2017-05-25,Index,NA,NA,NA,13.5,,12.7,,,26.6,29.2,4.9,,2.3,2.1,3.5,,,,
2017-05-26,ScenariPolitici,NA,NA,NA,12.3,,11.2,,,27.9,28.1,4.5,,1.7,3.2,2.8,,,,
2017-05-27,EMG,NA,NA,NA,13,,12.9,,,27.5,29.9,4.6,,2.2,2.7,3.2,,,,
2017-05-27,Bidimedia,NA,NA,NA,12.2,,12,,,28.8,26.5,3.6,,2.8,3.1,4.4,,,,
2017-05-28,Ipsos,NA,NA,NA,13.2,,12.8,,,30.4,30.5,4.6,,2.2,2.1,2.8,,,,
2017-05-29,Ixè,NA,NA,NA,13.2,,12.7,,,29,27.6,4.4,,2.5,2.5,3.1,,,,
2017-05-31,SWG,NA,NA,NA,11.8,,13.6,,,29.5,27.8,5,,2.6,3,3.5,,,,
2017-06-01,Index,NA,NA,NA,13.2,,12.9,,,26.1,30.1,4.9,,2.2,2,3.6,,,,
2017-06-03,EMG,NA,NA,NA,13.1,,13.1,,,27.6,29.8,4.6,,2.2,2.7,2.9,,,,
2017-06-06,Demopolis,NA,NA,NA,12.4,,12.5,,,28,29,4.5,,,3,3.2,,,,
2017-06-07,SWG,NA,NA,NA,12.2,,14,,,29.6,26.9,4.1,,2.8,2.8,4,,,,
2017-06-07,Ixè,NA,NA,NA,12.9,,13,,,29.1,27.9,4.3,,2.6,2.4,3,,,,
2017-06-07,Ipsos,NA,NA,NA,13.5,,12.4,,,29.3,30.6,4.8,,2.7,2.1,2.7,,,,
2017-06-08,IPR,NA,NA,NA,12,,12,,,26,30,5,,2,3,4,,,,
2017-06-08,Index,NA,NA,NA,13.1,,13,,,26.4,30.1,4.9,,,2,,,,,
2017-06-09,EMG,NA,NA,NA,13.1,,13.4,,,27.4,29.8,4.7,,2.2,2.6,3.2,,,,
2017-06-11,Tecnè,NA,NA,NA,13.5,,12.1,,,29.2,29.7,3.8,,2.6,3.2,,,,,
2017-06-12,Piepoli,NA,NA,NA,11.5,,12.5,,,29.5,29,4,,2.5,3,3,,,,
2017-06-12,Lorien,NA,NA,NA,12.5,,15,,,28.6,29.5,3,,2,3,2,,,,
2017-06-14,SWG,NA,NA,NA,12.8,,13.5,,,28.5,27,4.7,,2.5,3.2,4.3,,,,
2017-06-14,Ixè,NA,NA,NA,13.3,,13.6,,,28.1,27,4.2,,2.8,2.5,3,,,,
2017-06-16,EMG,NA,NA,NA,14.1,,13.8,,,26.8,28.4,4.9,,2.2,2.6,3.6,,,,
2017-06-21,SWG,NA,NA,NA,13.1,,14.2,,,29,27.1,4.2,,2.2,3.3,3.6,,,,
2017-06-21,Ixè,NA,NA,NA,13.5,,13.4,,,28,27,4.2,,2.7,3,3.3,,,,
2017-06-23,EMG,NA,NA,NA,14.1,,14.1,,,26.6,28,4.9,,2.2,2.5,3.7,,,,
2017-06-23,Demopolis,NA,NA,NA,12.9,,13.1,,,28,28.2,4.5,,,3,3.2,,,,
2017-06-23,Bidimedia,NA,NA,NA,12.5,,12.2,,,28.3,26.4,4.3,,2.9,3.2,4.1,,,,
2017-06-26,Piepoli,NA,NA,NA,12,,13,,,29,29,4,,2.5,3,3,,,,
2017-06-28,Tecnè,NA,NA,NA,14.1,,13.6,,,27.2,28.4,4.3,,2.4,2.4,4.5,,,,
2017-06-28,SWG,NA,NA,NA,13,,15,,,28.5,25.9,4.1,,2.5,3.1,3.8,,,,
2017-06-28,Ixè,NA,NA,NA,13.7,,14,,,27.4,26.8,4.4,,2.8,2.9,3.4,,,,
2017-06-28,Ipsos,NA,NA,NA,14.3,,15,,,27.8,28.3,4.2,,2.8,1.8,2.9,,,,
2017-06-28,Demopolis,NA,NA,NA,13.5,,13.7,,,26.5,28,4.8,,2.5,3.1,3.7,,,,
2017-06-30,EMG,NA,NA,NA,13.6,,14.3,,,27.1,27.4,5.1,,2.1,2.4,3.5,,,,
2017-06-30,Demos,NA,NA,NA,14.4,,13.8,,,26.3,26,4.7,,2.9,2.1,4.3,,,,
2017-07-04,Index,NA,NA,NA,13.4,,13.9,,,26.4,28,5.3,,2.2,2,4.8,,,,
2017-07-05,SWG,NA,NA,NA,13.8,,14.4,,,28.7,26.2,4.3,,2.6,3.2,3.8,,,,
2017-07-07,EMG,NA,NA,NA,13.8,,14.8,,,26.7,27.2,5.1,,2.1,2.4,3.7,,,,
2017-07-10,Piepoli,NA,NA,NA,12.5,,13.5,,,29.5,29.5,4,,2,3,3,,,,
2017-07-11,Index,NA,NA,NA,13.4,,14.2,,,26.1,27.8,5.4,,2.2,2,3.8,,,,
2017-07-12,SWG,NA,NA,NA,12.8,,14.6,,,28.1,26.9,4.3,,2.7,3.4,4,,,,
2017-07-12,Ixè,NA,NA,NA,13.9,,14.3,,,27.6,26.9,4.4,,2.9,2.6,3.7,,,,
2017-07-12,Demopolis,NA,NA,NA,13.7,,14,,,26.2,27,4.8,,2.6,3,3.9,,,,
2017-07-14,EMG,NA,NA,NA,13.1,,15.3,,,26.2,27.8,5.4,,2.1,2.5,3.5,,,,
2017-07-17,Piepoli,NA,NA,NA,13,,13.5,,,29,28.5,4.5,,2,2.5,3.5,,,,
2017-07-17,IPR,NA,NA,NA,11.5,,14,,,24,28.5,5,,,3,6,,,,
2017-07-18,Index,NA,NA,NA,13.1,,14.5,,,25.4,28.4,5.5,,2.1,2,3.7,,,,
2017-07-19,SWG,NA,NA,NA,13.6,,15,,,27.9,26.3,4.4,,2.3,3.2,3.8,,,,
2017-07-19,Ixè,NA,NA,NA,13.7,,14.6,,,27.5,27,4.2,,2.9,2.5,3.6,,,,
2017-07-21,Ipsos,NA,NA,NA,15.1,,15.1,,,26.9,27.6,4.9,,2,2,3.8,,,,
2017-07-21,EMG,NA,NA,NA,12.8,,15.2,,,26.7,28,5.3,,2.1,2.5,3.4,,,,
2017-07-24,Piepoli,NA,NA,NA,13.3,,13.9,,,28.4,28,4.5,,2.3,2.7,3.6,,,,
2017-07-24,IPR,NA,NA,NA,12.5,,12.5,,,24,28,5,,2,3,6,,,,
2017-07-25,Index,NA,NA,NA,13.2,,14.4,,,25.4,28.5,5.5,,2.1,2,3.6,,,,
2017-07-26,SWG,NA,NA,NA,12.7,,15.2,,,28.3,26.3,4.8,,2.1,3,4.1,,,,
2017-07-26,Ixè,NA,NA,NA,13.5,,14.8,,,27.3,27.2,4.3,,2.7,2.6,3.5,,,,
2017-07-31,Index,NA,NA,NA,13.3,,14.4,,,25.6,28.3,5.4,,2.2,2,3.5,,,,
2017-08-02,SWG,NA,NA,NA,13.2,,15,,,27,27.2,4.5,,2,2.8,3.5,,,,
2017-08-02,Ixè,NA,NA,NA,13.4,,14.9,,,27.5,27.1,4.4,,2.4,2.5,3.4,,,,
2017-08-09,Ixè,NA,NA,NA,13.3,,15,,,27.3,27,4.5,,2.3,2.5,3.5,,,,
2017-08-28,Piepoli,NA,NA,NA,12,,13.3,,,29.2,29.2,4.2,,2.5,2.5,3.2,,,,
2017-09-01,EMG,NA,NA,NA,12.8,,15.4,,,26.6,28.3,5.1,,2.1,2.4,2.9,,,,
2017-09-04,Piepoli,NA,NA,NA,12.5,,13.5,,,29.5,29,4.5,,2.5,2.5,3.5,,,,
2017-09-05,Index,NA,NA,NA,13.4,,14.7,,,25.2,28,5.4,,2.2,2,3.1,,,,
2017-09-06,Tecnè,NA,NA,NA,14.6,,15.1,,,25.6,27.6,4.4,,2.5,2.2,4,,,,
2017-09-06,SWG,NA,NA,NA,13.4,,16,,,26.6,26.8,4.3,,2.3,2.7,2.7,,,,
2017-09-06,Ipsos,NA,NA,NA,15.6,,15,,,26.5,26.6,5,,2.6,2.2,3.6,,,,
2017-09-06,Demos,NA,NA,NA,13.2,,13.6,,,26.8,28.1,4.8,,2.4,2,3.8,,,,
2017-09-08,EMG,NA,NA,NA,12.4,,15.5,,,27.3,28,5,,2.1,2.3,2.8,,,,
2017-09-11,Piepoli,NA,NA,NA,12,,13.5,,,29.5,28.5,5,,2.5,2.5,3.5,,,,
2017-09-11,Lorien,NA,NA,NA,13,,14.8,,,28.1,29,4,,2.8,2.8,2,,,,
2017-09-13,SWG,NA,NA,NA,13.6,,15.5,,,27.3,26.8,4.3,,2.3,2.5,3,,,,
2017-09-14,Index,NA,NA,NA,13.6,,14.7,,,25.4,27.5,5.3,,2.2,2,3,,,,
2017-09-14,Demopolis,NA,NA,NA,14,,15,,,27,28.2,5,,2.3,2.2,4,,,,
2017-09-15,EMG,NA,NA,NA,12.3,,14.9,,,27.8,28.3,5.1,,2.1,2.2,2.7,,,,
2017-09-16,Tecnè,NA,NA,NA,15.6,,15.2,,,25.9,26.4,5,,2.6,2,3.8,,,,
2017-09-20,SWG,NA,NA,NA,13.5,,15.9,,,26.8,26.8,4.2,,2.4,2.7,2.6,,,,
2017-09-21,Index,NA,NA,NA,13.8,,15,,,25,26.5,5.3,,2.4,2,3.2,,,,
2017-09-21,Euromedia,NA,NA,NA,14.5,,14.6,,,26,26.7,4.1,,2.2,1.6,3.4,,,,
2017-09-22,EMG,NA,NA,NA,13,,14.4,,,28.4,27.1,5.1,,2,2.2,2.4,,,,
2017-09-22,Bidimedia,NA,NA,NA,14,,14,,,27.5,25.4,4.1,,2.7,2.8,,,,,
2017-09-24,Tecnè,NA,NA,NA,15.9,,15.3,,,26.2,25.7,5.1,,2.6,1.9,4,,,,
2017-09-25,Piepoli,NA,NA,NA,12,,13.5,,,29,29,5,,2.5,2.5,3.5,,,,
2017-09-27,SWG,NA,NA,NA,13.1,,15.5,,,27.1,26.5,4.5,,2.2,2.7,2.9,,,,
2017-09-28,Index,NA,NA,NA,14.1,,14.8,,,25.1,26.8,5.4,,2.3,2,3,,,,
2017-09-30,Tecnè,NA,NA,NA,15.9,,15.5,,,26.4,25.5,5,,2.4,2.1,4.1,,,,
2017-10-01,EMG,NA,NA,NA,13.5,,13.9,,,28.1,27,5.1,,2,2.3,2.3,,,,
2017-10-04,SWG,NA,NA,NA,14,,15.7,,,26.9,25.9,4.6,,2.5,3,3.2,,,,
2017-10-04,Index,NA,NA,NA,14.2,,14.6,,,25.5,26.6,5.4,,2.2,2,2.8,,,,
2017-10-05,Lorien,NA,NA,NA,15.1,,17,,,30.4,29.5,,,,,8,,,,
2017-10-07,Tecnè,NA,NA,NA,15.8,,15.3,,,26.7,25.8,5.2,,2.2,2.1,3.7,,,,
2017-10-07,Piepoli,NA,NA,NA,13.5,,12,,,29.5,28.5,5,,2,3,3.5,,,,
2017-10-07,Lorien,NA,NA,NA,12.1,,14.7,,,28.7,29.9,3.8,,1.7,2.5,,,,,
2017-10-08,Ixè,NA,NA,NA,13.6,,15.1,,,27.4,27.2,3.7,,2,1.6,3.1,,,,
2017-10-08,EMG,NA,NA,NA,12.8,,14.5,,,27.7,27.3,5,,2.1,2.2,2.2,,,,
2017-10-11,SWG,NA,NA,NA,14.2,,15.5,,,27.2,26.5,4.3,,2.1,2.6,2.6,,,,
2017-10-11,Index,NA,NA,NA,14.2,,14.8,,,25.5,26.8,5.3,,2.1,2,3,,,,
2017-10-12,Demos,NA,NA,NA,14.2,,14.6,,,26.3,27.6,5,,2.2,2.2,3.7,,,,
2017-10-14,Piepoli,NA,NA,NA,13,,14,,,29,28.5,4.5,,2,2.5,3.5,,,,
2017-10-15,EMG,NA,NA,NA,12.2,,14.8,,,27.1,27.9,5,,2,2.2,2.4,,,,
2017-10-16,Tecnè,NA,NA,NA,16,,15.5,,,26.2,25.7,5.2,,2.1,2,3.6,,,,
2017-10-18,SWG,NA,NA,NA,13.6,,15.8,,,26.4,25.5,4.8,,2,2.8,2.9,,,,
2017-10-18,ScenariPolitici,NA,NA,NA,12.6,,13.5,,,27,26.2,6.3,,1.9,2,4.2,,,,
2017-10-18,Index,NA,NA,NA,14.3,,14.7,,,26,26.9,5,,2,2,3.2,,,,
2017-10-20,Demopolis,NA,NA,NA,14,,15.2,,,27,28,4.9,,2.2,2.1,3.8,,,,
2017-10-22,Ixè,NA,NA,NA,14.1,,15,,,26.7,26.9,4.7,,,2.1,5,,,,
2017-10-22,EMG,NA,NA,NA,12.7,,14.3,,,26.4,28.3,5,,2,2.2,2.6,,,,
2017-10-23,Tecnè,NA,NA,NA,16,,15.8,,,25.8,25.6,4.9,,2.5,2,3.8,,,,
2017-10-25,SWG,NA,NA,NA,13.7,,14.6,,,26.8,27,4.4,,2,2.6,2.4,,,,
2017-10-25,Index,NA,NA,NA,14,,15.6,,,25.4,27.1,5,,2,2,3,,,,
2017-10-25,Demopolis,NA,NA,NA,14,,15.3,,,26.5,28,4.7,,,2,6,,,,
2017-10-26,Ipsos,NA,NA,NA,16.1,,15.2,,,25.5,27.5,4.5,,2.6,3.1,2.8,,,,
2017-10-26,IPR,NA,NA,NA,14,,13.5,,,25.5,27,5.5,,1,3,3.5,,,,
2017-10-28,Bidimedia,NA,NA,NA,14.3,,13.8,,,27.3,26.1,4.3,,2.8,2.7,3.2,,,,
2017-10-29,EMG,NA,NA,NA,13.2,,13.6,,,26.5,28.8,5,,2,2,3,,,,
2017-10-30,Tecnè,NA,NA,NA,16.2,,15.2,,,25.6,26.3,4.8,,2.3,2.2,3.5,,,,
2017-10-30,Piepoli,NA,NA,NA,12.5,,14.5,,,29,29,4.5,,2,2.5,3.5,,,,
2017-11-01,SWG,NA,NA,NA,13.3,,15,,,25.7,26.5,4.8,,2.4,2.5,2.6,,,,
2017-11-01,Index,NA,NA,NA,14,,15.1,,,25.6,27.4,4.9,,2,2,3,,,,
2017-11-04,Tecnè,NA,NA,NA,16.4,,15.2,,,25,27,5,,2.3,1.8,3.8,,,,
2017-11-05,EMG,NA,NA,NA,13.3,,13.7,,,26.5,28.6,5,,2,1.8,3.1,,,,
2017-11-06,Piepoli,NA,NA,NA,14,,14.5,,,27.5,29,5,,2,2,3.5,,,,
2017-11-07,Euromedia,NA,NA,NA,15.5,,15.7,,,24.7,28.3,4.2,,2,1,2.7,,,,
2017-11-08,SWG,1500,NA,NA,14.3,,14.5,,,26.3,25.4,4.6,,2.1,2.5,2.9,,,,
2017-11-08,Index,NA,NA,NA,14.3,,15.2,,,24.7,27.8,5,,2,1.7,3.1,,,,
2017-11-09,Ipsos,1002,NA,NA,16.1,,15.3,,,24.3,29.3,5.1,,2.5,2.6,2.8,,,,
2017-11-12,EMG,NA,NA,NA,14,,13.7,,,26,27.7,5.4,,1.9,1.8,3.3,,,,
2017-11-15,SWG,1500,NA,NA,13.6,,14.8,,,25.9,26.5,4.3,,2.4,2.5,2.8,,,,
2017-11-15,Ixè,NA,NA,NA,15.5,,13.5,,,23.8,27.9,4.8,,2.7,2.1,3.3,,,,
2017-11-15,Index,NA,NA,NA,14.6,,15,,,24.5,27.5,5,,2,1.8,3.1,,,,
2017-11-18,Tecnè,1000,NA,NA,16.6,,15.8,,,24.2,27.4,5,,2.3,1.7,3.1,,,,
2017-11-19,EMG,NA,NA,NA,14.2,,13.4,,,25.6,28,5.2,,1.9,1.8,3.4,,,,
2017-11-21,Ixè,NA,NA,NA,15.8,,13.1,,,23.4,28,5,,3,2,3.2,,,,
2017-11-22,SWG,NA,NA,NA,14.5,,14,,,25.5,26.1,4.8,,,2.6,5.4,,,,
2017-11-22,Index,NA,NA,NA,15,,14.7,,,24.3,27.5,5,,2,1.8,3.2,,,,
2017-11-22,Bidimedia,NA,NA,NA,15.8,,13.9,,,26.3,26,3.8,,2.4,2.1,3,,,,
2017-11-26,Tecnè,1000,NA,NA,17.5,,14.8,,,23.5,25.8,4.9,,2.6,1.9,4,,,,
2017-11-26,EMG,NA,NA,NA,14.6,,13,,,25.6,27.9,5.3,,,1.7,5.5,,,,
2017-11-29,SWG,NA,NA,NA,14.8,,13.5,,,26.2,25.7,5.1,,,2.6,4.9,,,,
2017-11-29,Index,NA,NA,NA,15.3,,14.3,,,24.3,27.3,5.1,,2,1.7,3.4,,,,
2017-12-03,EMG,NA,NA,NA,15.3,,12.8,,,25.3,28.3,5.3,,,1.5,,5.2,,,
2017-12-04,Tecnè,NA,NA,NA,17,,14.2,,,23.3,26.1,5.4,,,1.6,,7.8,,,
2017-12-06,SWG,NA,NA,http://scenaripolitici.com/2017/12/sondaggio-swg-8-dicembre-2017.html,15.5,,13.8,,,25.5,25.8,5.3,,,2,,5.6,,,
2017-12-06,Ipsos,NA,NA,http://scenaripolitici.com/2017/12/sondaggio-ipsos-9-dicembre-2017.html,16.7,,14.4,,,24.4,29.1,4.9,,,2.7,,6.6,,,
2017-12-06,Index,NA,NA,http://scenaripolitici.com/2017/12/sondaggio-index-research-7-dicembre-2017.html,15.5,,13.8,,,24.1,27.5,5.3,,,1.3,,6.2,,,
2017-12-07,Piepoli,NA,NA,http://scenaripolitici.com/2017/12/sondaggio-euromedia-research-piepoli-7-dicembre-2017.html,14.5,,14.5,,,27,28,5,,,2,,7,,,
2017-12-07,Demos,NA,NA,https://www.termometropolitico.it/1278979_sondaggi-elettorali-m5s-forza-italia.html,15.2,,13,,,25,28.7,4.8,,,,,7.6,,,
2017-12-08,Euromedia,NA,NA,http://scenaripolitici.com/2017/12/sondaggio-euromedia-research-piepoli-7-dicembre-2017.html,16.4,,14.5,,,24,26.5,5,,,1,,5.8,,,
2017-12-10,EMG,NA,NA,http://scenaripolitici.com/2017/12/sondaggio-emg-acqua-11-dicembre-2017.html,15.7,,12.5,,,25.3,28.6,5.2,,,1.4,,5.4,,,
2017-12-11,Tecnè,1000,0.031,http://scenaripolitici.com/2017/12/sondaggio-tecne-12-dicembre-2017.html,17.4,,14,,,23.7,26.7,5.4,,,1.1,,7.3,,,
2017-12-13,SWG,1500,0.022,https://scenaripolitici.com/2017/12/sondaggio-swg-15-dicembre-2017.html,15.1,,14.2,,,25,26.2,5,,,1.1,,6.4,,,
2017-12-13,Ipsos,998,0.028,https://scenaripolitici.com/2017/12/sondaggio-ipsos-17-dicembre-2017.html,16.7,,14.3,,,23.4,28.2,5,,,2,,6.6,,,
2017-12-13,Index,NA,,http://scenaripolitici.com/2017/12/sondaggio-index-research-14-dicembre-2017.html,15.6,,13.6,,,24.1,27.8,5.3,,,,,6.2,,,
2017-12-17,EMG,NA,,https://scenaripolitici.com/2017/12/sondaggio-emg-acqua-18-dicembre-2017.html,15,,13.3,,,24.9,28.5,5.4,,,1.2,,5.7,,,
2017-12-18,Tecnè,NA,,https://scenaripolitici.com/2017/12/sondaggio-tecne-21-dicembre-2017.html,17.5,,14.1,,,23,26.9,5.3,,,0.9,,7.9,,,
